text1,text2,joins
Both of you,My sources say no,True
Both of you,I am sooo tired,False
Both of you,Hey you change your twitter account and you didnt even tell me,True
Both of you,THANK YYYYYYYYYOOOOOOOOOOUUUUU,False
Both of you,lucky kidi so wanna see loserville pity im in oz,False
Both of you,fell asleep waiting for my ride,True
Both of you,Sick With a flu like thing,False
Both of you,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,False
Both of you,Happy Star Wars day everyone and Enjoy the holiday UK,False
Both of you,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,True
Both of you,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,True
Both of you,i miss you bby wish you were going tomorrow to make me do good,False
Both of you,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,False
Both of you,SWEEEEET San Fran is awesome Love it there,False
Both of you,Mounce yes and it lasts way past my bedtime,True
Both of you,Hi how are you doing just joined twitter,True
Both of you,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,False
Both of you,eating ice cream and then getting ready for graduation,True
Both of you,Happy Mothers day to all you Mums out there,False
Both of you,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,False
Both of you,hemp cloth is marvelous but unfortunately no,False
Both of you,Gonna read a story bout adam lambert online then bed Nighty night,True
Both of you,We saw that in none 3D the baddies the best,False
Journey Wow u just became cooler hehe is that possible,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,False
Journey Wow u just became cooler hehe is that possible,also bored at school its my third freelesson freistunde,False
Journey Wow u just became cooler hehe is that possible,hm Both of us I guess,False
Journey Wow u just became cooler hehe is that possible,it is u have dissappointed me that past few days,False
Journey Wow u just became cooler hehe is that possible,romance zero is funny,True
Journey Wow u just became cooler hehe is that possible,Id rather do the early runbut I am a morning runner,False
Journey Wow u just became cooler hehe is that possible,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,False
Journey Wow u just became cooler hehe is that possible,will be back later httpplurkcomprp3k7,False
Journey Wow u just became cooler hehe is that possible,Aw Torn ace of hearts Hunchback,False
Journey Wow u just became cooler hehe is that possible,what fun are you speaking of,False
Journey Wow u just became cooler hehe is that possible,i lost all my friends im alone and sleepyi wanna go home,False
Journey Wow u just became cooler hehe is that possible,haha yes,False
Journey Wow u just became cooler hehe is that possible,I give in to easily,False
Journey Wow u just became cooler hehe is that possible,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,True
Journey Wow u just became cooler hehe is that possible,mannnn got an iphone im jealous httpbitlyNgnaR,False
Journey Wow u just became cooler hehe is that possible,Is at a photoshoot,False
Journey Wow u just became cooler hehe is that possible,Hes awesome Have you worked with him before Hes a good friend,True
Journey Wow u just became cooler hehe is that possible,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,False
Journey Wow u just became cooler hehe is that possible,Chilliin,True
Journey Wow u just became cooler hehe is that possible,If you know such agent do let me know,False
Journey Wow u just became cooler hehe is that possible,I still smell of smoke kitchenfire,False
Journey Wow u just became cooler hehe is that possible,a celticslakers rematch sounds better dont you think lol,True
Journey Wow u just became cooler hehe is that possible,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,False
Journey Wow u just became cooler hehe is that possible,you can ride one you can catch one but its not summer til you pop open one,False
Journey Wow u just became cooler hehe is that possible,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,False
Journey Wow u just became cooler hehe is that possible,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,False
Journey Wow u just became cooler hehe is that possible,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,False
Journey Wow u just became cooler hehe is that possible,My sources say no,False
Journey Wow u just became cooler hehe is that possible,I am sooo tired,False
Journey Wow u just became cooler hehe is that possible,Hey you change your twitter account and you didnt even tell me,False
Journey Wow u just became cooler hehe is that possible,THANK YYYYYYYYYOOOOOOOOOOUUUUU,True
Journey Wow u just became cooler hehe is that possible,lucky kidi so wanna see loserville pity im in oz,True
Journey Wow u just became cooler hehe is that possible,fell asleep waiting for my ride,False
Journey Wow u just became cooler hehe is that possible,Sick With a flu like thing,False
Journey Wow u just became cooler hehe is that possible,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,False
Journey Wow u just became cooler hehe is that possible,Happy Star Wars day everyone and Enjoy the holiday UK,True
Journey Wow u just became cooler hehe is that possible,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,False
Journey Wow u just became cooler hehe is that possible,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,False
Journey Wow u just became cooler hehe is that possible,i miss you bby wish you were going tomorrow to make me do good,False
Journey Wow u just became cooler hehe is that possible,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,True
Journey Wow u just became cooler hehe is that possible,SWEEEEET San Fran is awesome Love it there,True
Journey Wow u just became cooler hehe is that possible,Mounce yes and it lasts way past my bedtime,False
Journey Wow u just became cooler hehe is that possible,Hi how are you doing just joined twitter,False
Journey Wow u just became cooler hehe is that possible,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,False
Journey Wow u just became cooler hehe is that possible,eating ice cream and then getting ready for graduation,False
Journey Wow u just became cooler hehe is that possible,Happy Mothers day to all you Mums out there,True
Journey Wow u just became cooler hehe is that possible,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,False
Journey Wow u just became cooler hehe is that possible,hemp cloth is marvelous but unfortunately no,False
Journey Wow u just became cooler hehe is that possible,Gonna read a story bout adam lambert online then bed Nighty night,False
Journey Wow u just became cooler hehe is that possible,We saw that in none 3D the baddies the best,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,also bored at school its my third freelesson freistunde,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,hm Both of us I guess,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,it is u have dissappointed me that past few days,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,romance zero is funny,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Id rather do the early runbut I am a morning runner,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,will be back later httpplurkcomprp3k7,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Aw Torn ace of hearts Hunchback,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,what fun are you speaking of,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,i lost all my friends im alone and sleepyi wanna go home,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,haha yes,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,I give in to easily,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,mannnn got an iphone im jealous httpbitlyNgnaR,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Is at a photoshoot,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Hes awesome Have you worked with him before Hes a good friend,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Chilliin,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,If you know such agent do let me know,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,I still smell of smoke kitchenfire,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,a celticslakers rematch sounds better dont you think lol,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,you can ride one you can catch one but its not summer til you pop open one,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,My sources say no,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,I am sooo tired,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Hey you change your twitter account and you didnt even tell me,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,THANK YYYYYYYYYOOOOOOOOOOUUUUU,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,lucky kidi so wanna see loserville pity im in oz,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,fell asleep waiting for my ride,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Sick With a flu like thing,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Happy Star Wars day everyone and Enjoy the holiday UK,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,i miss you bby wish you were going tomorrow to make me do good,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,SWEEEEET San Fran is awesome Love it there,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Mounce yes and it lasts way past my bedtime,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Hi how are you doing just joined twitter,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,eating ice cream and then getting ready for graduation,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Happy Mothers day to all you Mums out there,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,hemp cloth is marvelous but unfortunately no,False
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,Gonna read a story bout adam lambert online then bed Nighty night,True
as much as i love to be hopeful i reckon the chances are minimal P im never gonna get my cake and stuff,We saw that in none 3D the baddies the best,False
I really really like the song Love Story by Taylor Swift,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,False
I really really like the song Love Story by Taylor Swift,also bored at school its my third freelesson freistunde,False
I really really like the song Love Story by Taylor Swift,hm Both of us I guess,False
I really really like the song Love Story by Taylor Swift,it is u have dissappointed me that past few days,False
I really really like the song Love Story by Taylor Swift,romance zero is funny,True
I really really like the song Love Story by Taylor Swift,Id rather do the early runbut I am a morning runner,False
I really really like the song Love Story by Taylor Swift,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,False
I really really like the song Love Story by Taylor Swift,will be back later httpplurkcomprp3k7,False
I really really like the song Love Story by Taylor Swift,Aw Torn ace of hearts Hunchback,False
I really really like the song Love Story by Taylor Swift,what fun are you speaking of,False
I really really like the song Love Story by Taylor Swift,i lost all my friends im alone and sleepyi wanna go home,False
I really really like the song Love Story by Taylor Swift,haha yes,False
I really really like the song Love Story by Taylor Swift,I give in to easily,False
I really really like the song Love Story by Taylor Swift,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,True
I really really like the song Love Story by Taylor Swift,mannnn got an iphone im jealous httpbitlyNgnaR,False
I really really like the song Love Story by Taylor Swift,Is at a photoshoot,False
I really really like the song Love Story by Taylor Swift,Hes awesome Have you worked with him before Hes a good friend,True
I really really like the song Love Story by Taylor Swift,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,False
I really really like the song Love Story by Taylor Swift,Chilliin,True
I really really like the song Love Story by Taylor Swift,If you know such agent do let me know,False
I really really like the song Love Story by Taylor Swift,I still smell of smoke kitchenfire,False
I really really like the song Love Story by Taylor Swift,a celticslakers rematch sounds better dont you think lol,True
I really really like the song Love Story by Taylor Swift,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,False
I really really like the song Love Story by Taylor Swift,you can ride one you can catch one but its not summer til you pop open one,False
I really really like the song Love Story by Taylor Swift,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,False
I really really like the song Love Story by Taylor Swift,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,False
I really really like the song Love Story by Taylor Swift,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,False
I really really like the song Love Story by Taylor Swift,My sources say no,False
I really really like the song Love Story by Taylor Swift,I am sooo tired,False
I really really like the song Love Story by Taylor Swift,Hey you change your twitter account and you didnt even tell me,False
I really really like the song Love Story by Taylor Swift,THANK YYYYYYYYYOOOOOOOOOOUUUUU,True
I really really like the song Love Story by Taylor Swift,lucky kidi so wanna see loserville pity im in oz,True
I really really like the song Love Story by Taylor Swift,fell asleep waiting for my ride,False
I really really like the song Love Story by Taylor Swift,Sick With a flu like thing,False
I really really like the song Love Story by Taylor Swift,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,False
I really really like the song Love Story by Taylor Swift,Happy Star Wars day everyone and Enjoy the holiday UK,True
I really really like the song Love Story by Taylor Swift,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,False
I really really like the song Love Story by Taylor Swift,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,False
I really really like the song Love Story by Taylor Swift,i miss you bby wish you were going tomorrow to make me do good,False
I really really like the song Love Story by Taylor Swift,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,True
I really really like the song Love Story by Taylor Swift,SWEEEEET San Fran is awesome Love it there,True
I really really like the song Love Story by Taylor Swift,Mounce yes and it lasts way past my bedtime,False
I really really like the song Love Story by Taylor Swift,Hi how are you doing just joined twitter,False
I really really like the song Love Story by Taylor Swift,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,False
I really really like the song Love Story by Taylor Swift,eating ice cream and then getting ready for graduation,False
I really really like the song Love Story by Taylor Swift,Happy Mothers day to all you Mums out there,True
I really really like the song Love Story by Taylor Swift,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,False
I really really like the song Love Story by Taylor Swift,hemp cloth is marvelous but unfortunately no,False
I really really like the song Love Story by Taylor Swift,Gonna read a story bout adam lambert online then bed Nighty night,False
I really really like the song Love Story by Taylor Swift,We saw that in none 3D the baddies the best,True
My Sharpie is running DANGERously low on ink,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,False
My Sharpie is running DANGERously low on ink,also bored at school its my third freelesson freistunde,False
My Sharpie is running DANGERously low on ink,hm Both of us I guess,False
My Sharpie is running DANGERously low on ink,it is u have dissappointed me that past few days,True
My Sharpie is running DANGERously low on ink,romance zero is funny,False
My Sharpie is running DANGERously low on ink,Id rather do the early runbut I am a morning runner,False
My Sharpie is running DANGERously low on ink,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,True
My Sharpie is running DANGERously low on ink,will be back later httpplurkcomprp3k7,False
My Sharpie is running DANGERously low on ink,Aw Torn ace of hearts Hunchback,True
My Sharpie is running DANGERously low on ink,what fun are you speaking of,False
My Sharpie is running DANGERously low on ink,i lost all my friends im alone and sleepyi wanna go home,True
My Sharpie is running DANGERously low on ink,haha yes,False
My Sharpie is running DANGERously low on ink,I give in to easily,True
My Sharpie is running DANGERously low on ink,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,False
My Sharpie is running DANGERously low on ink,mannnn got an iphone im jealous httpbitlyNgnaR,True
My Sharpie is running DANGERously low on ink,Is at a photoshoot,False
My Sharpie is running DANGERously low on ink,Hes awesome Have you worked with him before Hes a good friend,False
My Sharpie is running DANGERously low on ink,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,False
My Sharpie is running DANGERously low on ink,Chilliin,False
My Sharpie is running DANGERously low on ink,If you know such agent do let me know,False
My Sharpie is running DANGERously low on ink,I still smell of smoke kitchenfire,False
My Sharpie is running DANGERously low on ink,a celticslakers rematch sounds better dont you think lol,False
My Sharpie is running DANGERously low on ink,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,False
My Sharpie is running DANGERously low on ink,you can ride one you can catch one but its not summer til you pop open one,False
My Sharpie is running DANGERously low on ink,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,False
My Sharpie is running DANGERously low on ink,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,False
My Sharpie is running DANGERously low on ink,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,True
My Sharpie is running DANGERously low on ink,My sources say no,False
My Sharpie is running DANGERously low on ink,I am sooo tired,True
My Sharpie is running DANGERously low on ink,Hey you change your twitter account and you didnt even tell me,False
My Sharpie is running DANGERously low on ink,THANK YYYYYYYYYOOOOOOOOOOUUUUU,False
My Sharpie is running DANGERously low on ink,lucky kidi so wanna see loserville pity im in oz,False
My Sharpie is running DANGERously low on ink,fell asleep waiting for my ride,False
My Sharpie is running DANGERously low on ink,Sick With a flu like thing,True
My Sharpie is running DANGERously low on ink,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,True
My Sharpie is running DANGERously low on ink,Happy Star Wars day everyone and Enjoy the holiday UK,False
My Sharpie is running DANGERously low on ink,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,False
My Sharpie is running DANGERously low on ink,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,False
My Sharpie is running DANGERously low on ink,i miss you bby wish you were going tomorrow to make me do good,True
My Sharpie is running DANGERously low on ink,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,False
My Sharpie is running DANGERously low on ink,SWEEEEET San Fran is awesome Love it there,False
My Sharpie is running DANGERously low on ink,Mounce yes and it lasts way past my bedtime,False
My Sharpie is running DANGERously low on ink,Hi how are you doing just joined twitter,False
My Sharpie is running DANGERously low on ink,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,True
My Sharpie is running DANGERously low on ink,eating ice cream and then getting ready for graduation,False
My Sharpie is running DANGERously low on ink,Happy Mothers day to all you Mums out there,False
My Sharpie is running DANGERously low on ink,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,True
My Sharpie is running DANGERously low on ink,hemp cloth is marvelous but unfortunately no,True
My Sharpie is running DANGERously low on ink,Gonna read a story bout adam lambert online then bed Nighty night,False
My Sharpie is running DANGERously low on ink,We saw that in none 3D the baddies the best,False
i want to go to music tonight but i lost my voice,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,False
i want to go to music tonight but i lost my voice,also bored at school its my third freelesson freistunde,False
i want to go to music tonight but i lost my voice,hm Both of us I guess,False
i want to go to music tonight but i lost my voice,it is u have dissappointed me that past few days,True
i want to go to music tonight but i lost my voice,romance zero is funny,False
i want to go to music tonight but i lost my voice,Id rather do the early runbut I am a morning runner,False
i want to go to music tonight but i lost my voice,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,True
i want to go to music tonight but i lost my voice,will be back later httpplurkcomprp3k7,False
i want to go to music tonight but i lost my voice,Aw Torn ace of hearts Hunchback,True
i want to go to music tonight but i lost my voice,what fun are you speaking of,False
i want to go to music tonight but i lost my voice,i lost all my friends im alone and sleepyi wanna go home,True
i want to go to music tonight but i lost my voice,haha yes,False
i want to go to music tonight but i lost my voice,I give in to easily,True
i want to go to music tonight but i lost my voice,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,False
i want to go to music tonight but i lost my voice,mannnn got an iphone im jealous httpbitlyNgnaR,True
i want to go to music tonight but i lost my voice,Is at a photoshoot,False
i want to go to music tonight but i lost my voice,Hes awesome Have you worked with him before Hes a good friend,False
i want to go to music tonight but i lost my voice,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,False
i want to go to music tonight but i lost my voice,Chilliin,False
i want to go to music tonight but i lost my voice,If you know such agent do let me know,False
i want to go to music tonight but i lost my voice,I still smell of smoke kitchenfire,False
i want to go to music tonight but i lost my voice,a celticslakers rematch sounds better dont you think lol,False
i want to go to music tonight but i lost my voice,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,False
i want to go to music tonight but i lost my voice,you can ride one you can catch one but its not summer til you pop open one,False
i want to go to music tonight but i lost my voice,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,False
i want to go to music tonight but i lost my voice,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,False
i want to go to music tonight but i lost my voice,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,True
i want to go to music tonight but i lost my voice,My sources say no,False
i want to go to music tonight but i lost my voice,I am sooo tired,True
i want to go to music tonight but i lost my voice,Hey you change your twitter account and you didnt even tell me,False
i want to go to music tonight but i lost my voice,THANK YYYYYYYYYOOOOOOOOOOUUUUU,False
i want to go to music tonight but i lost my voice,lucky kidi so wanna see loserville pity im in oz,False
i want to go to music tonight but i lost my voice,fell asleep waiting for my ride,False
i want to go to music tonight but i lost my voice,Sick With a flu like thing,True
i want to go to music tonight but i lost my voice,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,True
i want to go to music tonight but i lost my voice,Happy Star Wars day everyone and Enjoy the holiday UK,False
i want to go to music tonight but i lost my voice,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,False
i want to go to music tonight but i lost my voice,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,False
i want to go to music tonight but i lost my voice,i miss you bby wish you were going tomorrow to make me do good,True
i want to go to music tonight but i lost my voice,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,False
i want to go to music tonight but i lost my voice,SWEEEEET San Fran is awesome Love it there,False
i want to go to music tonight but i lost my voice,Mounce yes and it lasts way past my bedtime,False
i want to go to music tonight but i lost my voice,Hi how are you doing just joined twitter,False
i want to go to music tonight but i lost my voice,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,True
i want to go to music tonight but i lost my voice,eating ice cream and then getting ready for graduation,False
i want to go to music tonight but i lost my voice,Happy Mothers day to all you Mums out there,False
i want to go to music tonight but i lost my voice,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,True
i want to go to music tonight but i lost my voice,hemp cloth is marvelous but unfortunately no,True
i want to go to music tonight but i lost my voice,Gonna read a story bout adam lambert online then bed Nighty night,False
i want to go to music tonight but i lost my voice,We saw that in none 3D the baddies the best,False
test test from the LG enV2,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,True
test test from the LG enV2,also bored at school its my third freelesson freistunde,True
test test from the LG enV2,hm Both of us I guess,True
test test from the LG enV2,it is u have dissappointed me that past few days,False
test test from the LG enV2,romance zero is funny,False
test test from the LG enV2,Id rather do the early runbut I am a morning runner,True
test test from the LG enV2,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,False
test test from the LG enV2,will be back later httpplurkcomprp3k7,True
test test from the LG enV2,Aw Torn ace of hearts Hunchback,False
test test from the LG enV2,what fun are you speaking of,True
test test from the LG enV2,i lost all my friends im alone and sleepyi wanna go home,False
test test from the LG enV2,haha yes,True
test test from the LG enV2,I give in to easily,False
test test from the LG enV2,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,False
test test from the LG enV2,mannnn got an iphone im jealous httpbitlyNgnaR,False
test test from the LG enV2,Is at a photoshoot,True
test test from the LG enV2,Hes awesome Have you worked with him before Hes a good friend,False
test test from the LG enV2,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,True
test test from the LG enV2,Chilliin,False
test test from the LG enV2,If you know such agent do let me know,True
test test from the LG enV2,I still smell of smoke kitchenfire,True
test test from the LG enV2,a celticslakers rematch sounds better dont you think lol,False
test test from the LG enV2,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,True
test test from the LG enV2,you can ride one you can catch one but its not summer til you pop open one,True
test test from the LG enV2,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,True
test test from the LG enV2,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,True
test test from the LG enV2,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,False
test test from the LG enV2,My sources say no,True
test test from the LG enV2,I am sooo tired,False
test test from the LG enV2,Hey you change your twitter account and you didnt even tell me,True
test test from the LG enV2,THANK YYYYYYYYYOOOOOOOOOOUUUUU,False
test test from the LG enV2,lucky kidi so wanna see loserville pity im in oz,False
test test from the LG enV2,fell asleep waiting for my ride,True
test test from the LG enV2,Sick With a flu like thing,False
test test from the LG enV2,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,False
test test from the LG enV2,Happy Star Wars day everyone and Enjoy the holiday UK,False
test test from the LG enV2,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,True
test test from the LG enV2,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,True
test test from the LG enV2,i miss you bby wish you were going tomorrow to make me do good,False
test test from the LG enV2,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,False
test test from the LG enV2,SWEEEEET San Fran is awesome Love it there,False
test test from the LG enV2,Mounce yes and it lasts way past my bedtime,True
test test from the LG enV2,Hi how are you doing just joined twitter,True
test test from the LG enV2,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,False
test test from the LG enV2,eating ice cream and then getting ready for graduation,True
test test from the LG enV2,Happy Mothers day to all you Mums out there,False
test test from the LG enV2,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,False
test test from the LG enV2,hemp cloth is marvelous but unfortunately no,False
test test from the LG enV2,Gonna read a story bout adam lambert online then bed Nighty night,True
test test from the LG enV2,We saw that in none 3D the baddies the best,False
