text1,text2,joins
Sok trying to plot alternatives as we speak sigh,will be back later httpplurkcomprp3k7,True
Sok trying to plot alternatives as we speak sigh,Aw Torn ace of hearts Hunchback,False
Sok trying to plot alternatives as we speak sigh,what fun are you speaking of,True
Sok trying to plot alternatives as we speak sigh,i lost all my friends im alone and sleepyi wanna go home,False
Sok trying to plot alternatives as we speak sigh,haha yes,True
Sok trying to plot alternatives as we speak sigh,I give in to easily,False
Sok trying to plot alternatives as we speak sigh,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,True
Sok trying to plot alternatives as we speak sigh,mannnn got an iphone im jealous httpbitlyNgnaR,False
Sok trying to plot alternatives as we speak sigh,Is at a photoshoot,True
Sok trying to plot alternatives as we speak sigh,Hes awesome Have you worked with him before Hes a good friend,True
Sok trying to plot alternatives as we speak sigh,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,True
Sok trying to plot alternatives as we speak sigh,Chilliin,True
Sok trying to plot alternatives as we speak sigh,If you know such agent do let me know,True
Sok trying to plot alternatives as we speak sigh,I still smell of smoke kitchenfire,True
Sok trying to plot alternatives as we speak sigh,a celticslakers rematch sounds better dont you think lol,True
Sok trying to plot alternatives as we speak sigh,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,True
Sok trying to plot alternatives as we speak sigh,you can ride one you can catch one but its not summer til you pop open one,True
Sok trying to plot alternatives as we speak sigh,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,True
Sok trying to plot alternatives as we speak sigh,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,True
Sok trying to plot alternatives as we speak sigh,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,False
Sok trying to plot alternatives as we speak sigh,My sources say no,True
Sok trying to plot alternatives as we speak sigh,I am sooo tired,False
Sok trying to plot alternatives as we speak sigh,Hey you change your twitter account and you didnt even tell me,True
Sok trying to plot alternatives as we speak sigh,THANK YYYYYYYYYOOOOOOOOOOUUUUU,True
Sok trying to plot alternatives as we speak sigh,lucky kidi so wanna see loserville pity im in oz,True
Sok trying to plot alternatives as we speak sigh,fell asleep waiting for my ride,True
Sok trying to plot alternatives as we speak sigh,Sick With a flu like thing,False
Sok trying to plot alternatives as we speak sigh,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,False
Sok trying to plot alternatives as we speak sigh,Happy Star Wars day everyone and Enjoy the holiday UK,True
Sok trying to plot alternatives as we speak sigh,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,True
Sok trying to plot alternatives as we speak sigh,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,True
Sok trying to plot alternatives as we speak sigh,i miss you bby wish you were going tomorrow to make me do good,False
Sok trying to plot alternatives as we speak sigh,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,True
Sok trying to plot alternatives as we speak sigh,SWEEEEET San Fran is awesome Love it there,True
Sok trying to plot alternatives as we speak sigh,Mounce yes and it lasts way past my bedtime,True
Sok trying to plot alternatives as we speak sigh,Hi how are you doing just joined twitter,True
Sok trying to plot alternatives as we speak sigh,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,False
Sok trying to plot alternatives as we speak sigh,eating ice cream and then getting ready for graduation,True
Sok trying to plot alternatives as we speak sigh,Happy Mothers day to all you Mums out there,True
Sok trying to plot alternatives as we speak sigh,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,False
Sok trying to plot alternatives as we speak sigh,hemp cloth is marvelous but unfortunately no,False
Sok trying to plot alternatives as we speak sigh,Gonna read a story bout adam lambert online then bed Nighty night,True
Sok trying to plot alternatives as we speak sigh,We saw that in none 3D the baddies the best,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,also bored at school its my third freelesson freistunde,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,hm Both of us I guess,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,it is u have dissappointed me that past few days,False
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,romance zero is funny,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Id rather do the early runbut I am a morning runner,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,False
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,will be back later httpplurkcomprp3k7,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Aw Torn ace of hearts Hunchback,False
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,what fun are you speaking of,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,i lost all my friends im alone and sleepyi wanna go home,False
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,haha yes,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,I give in to easily,False
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,mannnn got an iphone im jealous httpbitlyNgnaR,False
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Is at a photoshoot,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Hes awesome Have you worked with him before Hes a good friend,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Chilliin,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,If you know such agent do let me know,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,I still smell of smoke kitchenfire,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,a celticslakers rematch sounds better dont you think lol,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,you can ride one you can catch one but its not summer til you pop open one,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,False
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,My sources say no,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,I am sooo tired,False
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Hey you change your twitter account and you didnt even tell me,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,THANK YYYYYYYYYOOOOOOOOOOUUUUU,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,lucky kidi so wanna see loserville pity im in oz,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,fell asleep waiting for my ride,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Sick With a flu like thing,False
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,False
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Happy Star Wars day everyone and Enjoy the holiday UK,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,i miss you bby wish you were going tomorrow to make me do good,False
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,SWEEEEET San Fran is awesome Love it there,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Mounce yes and it lasts way past my bedtime,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Hi how are you doing just joined twitter,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,False
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,eating ice cream and then getting ready for graduation,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Happy Mothers day to all you Mums out there,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,False
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,hemp cloth is marvelous but unfortunately no,False
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,Gonna read a story bout adam lambert online then bed Nighty night,True
ive been sick for the past few days and thus my hair looks wierd if i didnt have a hat on it would look httptinyurlcommnf4kw,We saw that in none 3D the baddies the best,True
is back home now gonna miss every one,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,True
is back home now gonna miss every one,also bored at school its my third freelesson freistunde,True
is back home now gonna miss every one,hm Both of us I guess,True
is back home now gonna miss every one,it is u have dissappointed me that past few days,False
is back home now gonna miss every one,romance zero is funny,True
is back home now gonna miss every one,Id rather do the early runbut I am a morning runner,True
is back home now gonna miss every one,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,False
is back home now gonna miss every one,will be back later httpplurkcomprp3k7,True
is back home now gonna miss every one,Aw Torn ace of hearts Hunchback,False
is back home now gonna miss every one,what fun are you speaking of,True
is back home now gonna miss every one,i lost all my friends im alone and sleepyi wanna go home,False
is back home now gonna miss every one,haha yes,True
is back home now gonna miss every one,I give in to easily,False
is back home now gonna miss every one,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,True
is back home now gonna miss every one,mannnn got an iphone im jealous httpbitlyNgnaR,False
is back home now gonna miss every one,Is at a photoshoot,True
is back home now gonna miss every one,Hes awesome Have you worked with him before Hes a good friend,True
is back home now gonna miss every one,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,True
is back home now gonna miss every one,Chilliin,True
is back home now gonna miss every one,If you know such agent do let me know,True
is back home now gonna miss every one,I still smell of smoke kitchenfire,True
is back home now gonna miss every one,a celticslakers rematch sounds better dont you think lol,True
is back home now gonna miss every one,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,True
is back home now gonna miss every one,you can ride one you can catch one but its not summer til you pop open one,True
is back home now gonna miss every one,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,True
is back home now gonna miss every one,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,True
is back home now gonna miss every one,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,False
is back home now gonna miss every one,My sources say no,True
is back home now gonna miss every one,I am sooo tired,False
is back home now gonna miss every one,Hey you change your twitter account and you didnt even tell me,True
is back home now gonna miss every one,THANK YYYYYYYYYOOOOOOOOOOUUUUU,True
is back home now gonna miss every one,lucky kidi so wanna see loserville pity im in oz,True
is back home now gonna miss every one,fell asleep waiting for my ride,True
is back home now gonna miss every one,Sick With a flu like thing,False
is back home now gonna miss every one,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,False
is back home now gonna miss every one,Happy Star Wars day everyone and Enjoy the holiday UK,True
is back home now gonna miss every one,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,True
is back home now gonna miss every one,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,True
is back home now gonna miss every one,i miss you bby wish you were going tomorrow to make me do good,False
is back home now gonna miss every one,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,True
is back home now gonna miss every one,SWEEEEET San Fran is awesome Love it there,True
is back home now gonna miss every one,Mounce yes and it lasts way past my bedtime,True
is back home now gonna miss every one,Hi how are you doing just joined twitter,True
is back home now gonna miss every one,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,False
is back home now gonna miss every one,eating ice cream and then getting ready for graduation,True
is back home now gonna miss every one,Happy Mothers day to all you Mums out there,True
is back home now gonna miss every one,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,False
is back home now gonna miss every one,hemp cloth is marvelous but unfortunately no,False
is back home now gonna miss every one,Gonna read a story bout adam lambert online then bed Nighty night,True
is back home now gonna miss every one,We saw that in none 3D the baddies the best,True
Hes just not that into you,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,False
Hes just not that into you,also bored at school its my third freelesson freistunde,False
Hes just not that into you,hm Both of us I guess,False
Hes just not that into you,it is u have dissappointed me that past few days,True
Hes just not that into you,romance zero is funny,True
Hes just not that into you,Id rather do the early runbut I am a morning runner,False
Hes just not that into you,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,True
Hes just not that into you,will be back later httpplurkcomprp3k7,False
Hes just not that into you,Aw Torn ace of hearts Hunchback,True
Hes just not that into you,what fun are you speaking of,False
Hes just not that into you,i lost all my friends im alone and sleepyi wanna go home,True
Hes just not that into you,haha yes,False
Hes just not that into you,I give in to easily,True
Hes just not that into you,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,True
Hes just not that into you,mannnn got an iphone im jealous httpbitlyNgnaR,True
Hes just not that into you,Is at a photoshoot,False
Hes just not that into you,Hes awesome Have you worked with him before Hes a good friend,True
Hes just not that into you,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,False
Hes just not that into you,Chilliin,True
Hes just not that into you,If you know such agent do let me know,False
Hes just not that into you,I still smell of smoke kitchenfire,False
Hes just not that into you,a celticslakers rematch sounds better dont you think lol,True
Hes just not that into you,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,False
Hes just not that into you,you can ride one you can catch one but its not summer til you pop open one,False
Hes just not that into you,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,False
Hes just not that into you,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,False
Hes just not that into you,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,True
Hes just not that into you,My sources say no,False
Hes just not that into you,I am sooo tired,True
Hes just not that into you,Hey you change your twitter account and you didnt even tell me,False
Hes just not that into you,THANK YYYYYYYYYOOOOOOOOOOUUUUU,True
Hes just not that into you,lucky kidi so wanna see loserville pity im in oz,True
Hes just not that into you,fell asleep waiting for my ride,False
Hes just not that into you,Sick With a flu like thing,True
Hes just not that into you,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,True
Hes just not that into you,Happy Star Wars day everyone and Enjoy the holiday UK,True
Hes just not that into you,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,False
Hes just not that into you,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,False
Hes just not that into you,i miss you bby wish you were going tomorrow to make me do good,True
Hes just not that into you,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,True
Hes just not that into you,SWEEEEET San Fran is awesome Love it there,True
Hes just not that into you,Mounce yes and it lasts way past my bedtime,False
Hes just not that into you,Hi how are you doing just joined twitter,False
Hes just not that into you,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,True
Hes just not that into you,eating ice cream and then getting ready for graduation,False
Hes just not that into you,Happy Mothers day to all you Mums out there,True
Hes just not that into you,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,True
Hes just not that into you,hemp cloth is marvelous but unfortunately no,True
Hes just not that into you,Gonna read a story bout adam lambert online then bed Nighty night,False
Hes just not that into you,We saw that in none 3D the baddies the best,True
oh Marly Im so sorry I hope you find her soon 3 3,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,False
oh Marly Im so sorry I hope you find her soon 3 3,also bored at school its my third freelesson freistunde,False
oh Marly Im so sorry I hope you find her soon 3 3,hm Both of us I guess,False
oh Marly Im so sorry I hope you find her soon 3 3,it is u have dissappointed me that past few days,True
oh Marly Im so sorry I hope you find her soon 3 3,romance zero is funny,True
oh Marly Im so sorry I hope you find her soon 3 3,Id rather do the early runbut I am a morning runner,False
oh Marly Im so sorry I hope you find her soon 3 3,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,True
oh Marly Im so sorry I hope you find her soon 3 3,will be back later httpplurkcomprp3k7,False
oh Marly Im so sorry I hope you find her soon 3 3,Aw Torn ace of hearts Hunchback,True
oh Marly Im so sorry I hope you find her soon 3 3,what fun are you speaking of,False
oh Marly Im so sorry I hope you find her soon 3 3,i lost all my friends im alone and sleepyi wanna go home,True
oh Marly Im so sorry I hope you find her soon 3 3,haha yes,False
oh Marly Im so sorry I hope you find her soon 3 3,I give in to easily,True
oh Marly Im so sorry I hope you find her soon 3 3,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,True
oh Marly Im so sorry I hope you find her soon 3 3,mannnn got an iphone im jealous httpbitlyNgnaR,True
oh Marly Im so sorry I hope you find her soon 3 3,Is at a photoshoot,False
oh Marly Im so sorry I hope you find her soon 3 3,Hes awesome Have you worked with him before Hes a good friend,True
oh Marly Im so sorry I hope you find her soon 3 3,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,False
oh Marly Im so sorry I hope you find her soon 3 3,Chilliin,True
oh Marly Im so sorry I hope you find her soon 3 3,If you know such agent do let me know,False
oh Marly Im so sorry I hope you find her soon 3 3,I still smell of smoke kitchenfire,False
oh Marly Im so sorry I hope you find her soon 3 3,a celticslakers rematch sounds better dont you think lol,True
oh Marly Im so sorry I hope you find her soon 3 3,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,False
oh Marly Im so sorry I hope you find her soon 3 3,you can ride one you can catch one but its not summer til you pop open one,False
oh Marly Im so sorry I hope you find her soon 3 3,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,False
oh Marly Im so sorry I hope you find her soon 3 3,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,False
oh Marly Im so sorry I hope you find her soon 3 3,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,True
oh Marly Im so sorry I hope you find her soon 3 3,My sources say no,False
oh Marly Im so sorry I hope you find her soon 3 3,I am sooo tired,True
oh Marly Im so sorry I hope you find her soon 3 3,Hey you change your twitter account and you didnt even tell me,False
oh Marly Im so sorry I hope you find her soon 3 3,THANK YYYYYYYYYOOOOOOOOOOUUUUU,True
oh Marly Im so sorry I hope you find her soon 3 3,lucky kidi so wanna see loserville pity im in oz,True
oh Marly Im so sorry I hope you find her soon 3 3,fell asleep waiting for my ride,False
oh Marly Im so sorry I hope you find her soon 3 3,Sick With a flu like thing,True
oh Marly Im so sorry I hope you find her soon 3 3,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,True
oh Marly Im so sorry I hope you find her soon 3 3,Happy Star Wars day everyone and Enjoy the holiday UK,True
oh Marly Im so sorry I hope you find her soon 3 3,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,False
oh Marly Im so sorry I hope you find her soon 3 3,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,False
oh Marly Im so sorry I hope you find her soon 3 3,i miss you bby wish you were going tomorrow to make me do good,True
oh Marly Im so sorry I hope you find her soon 3 3,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,True
oh Marly Im so sorry I hope you find her soon 3 3,SWEEEEET San Fran is awesome Love it there,True
oh Marly Im so sorry I hope you find her soon 3 3,Mounce yes and it lasts way past my bedtime,False
oh Marly Im so sorry I hope you find her soon 3 3,Hi how are you doing just joined twitter,False
oh Marly Im so sorry I hope you find her soon 3 3,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,True
oh Marly Im so sorry I hope you find her soon 3 3,eating ice cream and then getting ready for graduation,False
oh Marly Im so sorry I hope you find her soon 3 3,Happy Mothers day to all you Mums out there,True
oh Marly Im so sorry I hope you find her soon 3 3,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,True
oh Marly Im so sorry I hope you find her soon 3 3,hemp cloth is marvelous but unfortunately no,True
oh Marly Im so sorry I hope you find her soon 3 3,Gonna read a story bout adam lambert online then bed Nighty night,False
oh Marly Im so sorry I hope you find her soon 3 3,We saw that in none 3D the baddies the best,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,also bored at school its my third freelesson freistunde,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,hm Both of us I guess,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,it is u have dissappointed me that past few days,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,romance zero is funny,False
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Id rather do the early runbut I am a morning runner,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,will be back later httpplurkcomprp3k7,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Aw Torn ace of hearts Hunchback,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,what fun are you speaking of,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,i lost all my friends im alone and sleepyi wanna go home,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,haha yes,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,I give in to easily,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,False
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,mannnn got an iphone im jealous httpbitlyNgnaR,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Is at a photoshoot,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Hes awesome Have you worked with him before Hes a good friend,False
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Chilliin,False
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,If you know such agent do let me know,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,I still smell of smoke kitchenfire,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,a celticslakers rematch sounds better dont you think lol,False
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,you can ride one you can catch one but its not summer til you pop open one,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,My sources say no,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,I am sooo tired,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Hey you change your twitter account and you didnt even tell me,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,THANK YYYYYYYYYOOOOOOOOOOUUUUU,False
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,lucky kidi so wanna see loserville pity im in oz,False
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,fell asleep waiting for my ride,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Sick With a flu like thing,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Happy Star Wars day everyone and Enjoy the holiday UK,False
