text1,text2,joins
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","Great bagels, spreads and a good place to hang out in.",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","The service varys from day to day- sometimes they're very nice, and sometimes not.",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",We always have a delicious meal and always leave feeling satisfied.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","Dip the ingredients in with your chopsticks, swirl them around, and eat.",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",First went here to enjoy their garden terrace.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",The pizza was pretty good and huge.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",They are often crowded on the weekends but they are efficient and accurate with their service.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",All my co-workers were amazed at how small the dish was.,True
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","The atmosphere is unheralded, the service impecible, and the food magnificant.",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",True
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","The wait staff is friendly, and the food has gotten better and better!",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",Right off the L in Brooklyn this is a nice cozy place with good pizza.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",Le Pere Pinard has a $15 pre-theater menu that is outstanding.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",I also ordered for delivery and the restaurant forgot half the order.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",Our server checked on us maybe twice during the entire meal.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",The strong scents coming from the left and right of me negatively affected my taste buds.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",We had the lobster sandwich and it was FANTASTIC.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check yet!",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",Deep Fried Skewers are good and still rare to find in NYC.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","I have tried to make reservations, but both times, the hostess didn't have my name.",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",I also recommend the rice dishes or the different varieties of congee (rice porridge).,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",Their tuna tartar appetizer is to die for.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","If you love wine and cheese and delicious french fare, you'll love Artisanal!",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",I love Indian food and consider myself to be quite an expert on it.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",Some baby pizzas get their wish.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",Overall A oh ya even though there is waiting it is deff worth it,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",The lava cake dessert was incredible and I recommend it.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",VT is what baby pizzas hope to be when they grow up.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",The last time I went we were seated at a table in a corridor next to the kitchen.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",good selection of wines ranging from affordable to high end.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","Nice restaurant overall, with classic upscale Italian decor.",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",Not impressed with the food.,True
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",The entire dining experience was wonderful!,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","Order the panang duck, it's fantastic.",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.","Other than the crappy service from two individuals, it's great.",False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",They have authentic Indian at amazin prices.,False
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",Ambiance- relaxed and stylish.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",Not too crazy about their sake martini.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","Great bagels, spreads and a good place to hang out in.",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","The service varys from day to day- sometimes they're very nice, and sometimes not.",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",We always have a delicious meal and always leave feeling satisfied.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","Dip the ingredients in with your chopsticks, swirl them around, and eat.",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",First went here to enjoy their garden terrace.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",The pizza was pretty good and huge.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",They are often crowded on the weekends but they are efficient and accurate with their service.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",All my co-workers were amazed at how small the dish was.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","The atmosphere is unheralded, the service impecible, and the food magnificant.",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","The wait staff is friendly, and the food has gotten better and better!",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",Right off the L in Brooklyn this is a nice cozy place with good pizza.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",Le Pere Pinard has a $15 pre-theater menu that is outstanding.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",I also ordered for delivery and the restaurant forgot half the order.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",Our server checked on us maybe twice during the entire meal.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",The strong scents coming from the left and right of me negatively affected my taste buds.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",We had the lobster sandwich and it was FANTASTIC.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check yet!",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",Deep Fried Skewers are good and still rare to find in NYC.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","I have tried to make reservations, but both times, the hostess didn't have my name.",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",I also recommend the rice dishes or the different varieties of congee (rice porridge).,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",Their tuna tartar appetizer is to die for.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","If you love wine and cheese and delicious french fare, you'll love Artisanal!",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",I love Indian food and consider myself to be quite an expert on it.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",Some baby pizzas get their wish.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",Overall A oh ya even though there is waiting it is deff worth it,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",The lava cake dessert was incredible and I recommend it.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",VT is what baby pizzas hope to be when they grow up.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",The last time I went we were seated at a table in a corridor next to the kitchen.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",good selection of wines ranging from affordable to high end.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","Nice restaurant overall, with classic upscale Italian decor.",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",Not impressed with the food.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",The entire dining experience was wonderful!,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","Order the panang duck, it's fantastic.",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!","Other than the crappy service from two individuals, it's great.",False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",They have authentic Indian at amazin prices.,False
"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",Ambiance- relaxed and stylish.,False
The design and atmosphere is just as good.,Not too crazy about their sake martini.,False
The design and atmosphere is just as good.,"Great bagels, spreads and a good place to hang out in.",False
The design and atmosphere is just as good.,"The service varys from day to day- sometimes they're very nice, and sometimes not.",False
The design and atmosphere is just as good.,One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.,False
The design and atmosphere is just as good.,"Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.",False
The design and atmosphere is just as good.,We always have a delicious meal and always leave feeling satisfied.,False
The design and atmosphere is just as good.,"Dip the ingredients in with your chopsticks, swirl them around, and eat.",False
The design and atmosphere is just as good.,First went here to enjoy their garden terrace.,True
The design and atmosphere is just as good.,The pizza was pretty good and huge.,False
The design and atmosphere is just as good.,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.",False
The design and atmosphere is just as good.,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,True
The design and atmosphere is just as good.,They are often crowded on the weekends but they are efficient and accurate with their service.,False
The design and atmosphere is just as good.,All my co-workers were amazed at how small the dish was.,False
The design and atmosphere is just as good.,"The atmosphere is unheralded, the service impecible, and the food magnificant.",True
The design and atmosphere is just as good.,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",False
The design and atmosphere is just as good.,"The wait staff is friendly, and the food has gotten better and better!",False
The design and atmosphere is just as good.,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",True
The design and atmosphere is just as good.,Right off the L in Brooklyn this is a nice cozy place with good pizza.,False
The design and atmosphere is just as good.,Le Pere Pinard has a $15 pre-theater menu that is outstanding.,False
The design and atmosphere is just as good.,I also ordered for delivery and the restaurant forgot half the order.,False
The design and atmosphere is just as good.,Our server checked on us maybe twice during the entire meal.,False
The design and atmosphere is just as good.,The strong scents coming from the left and right of me negatively affected my taste buds.,False
The design and atmosphere is just as good.,We had the lobster sandwich and it was FANTASTIC.,False
The design and atmosphere is just as good.,"Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check yet!",False
The design and atmosphere is just as good.,"Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.",False
The design and atmosphere is just as good.,Deep Fried Skewers are good and still rare to find in NYC.,False
The design and atmosphere is just as good.,"I have tried to make reservations, but both times, the hostess didn't have my name.",False
The design and atmosphere is just as good.,I also recommend the rice dishes or the different varieties of congee (rice porridge).,False
The design and atmosphere is just as good.,Their tuna tartar appetizer is to die for.,False
The design and atmosphere is just as good.,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",False
The design and atmosphere is just as good.,"If you love wine and cheese and delicious french fare, you'll love Artisanal!",False
The design and atmosphere is just as good.,I love Indian food and consider myself to be quite an expert on it.,False
The design and atmosphere is just as good.,Some baby pizzas get their wish.,False
The design and atmosphere is just as good.,Overall A oh ya even though there is waiting it is deff worth it,False
The design and atmosphere is just as good.,The lava cake dessert was incredible and I recommend it.,False
The design and atmosphere is just as good.,VT is what baby pizzas hope to be when they grow up.,False
The design and atmosphere is just as good.,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",False
The design and atmosphere is just as good.,Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.,False
The design and atmosphere is just as good.,The last time I went we were seated at a table in a corridor next to the kitchen.,False
The design and atmosphere is just as good.,good selection of wines ranging from affordable to high end.,False
The design and atmosphere is just as good.,"Nice restaurant overall, with classic upscale Italian decor.",True
The design and atmosphere is just as good.,Not impressed with the food.,False
The design and atmosphere is just as good.,The entire dining experience was wonderful!,False
The design and atmosphere is just as good.,The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,False
The design and atmosphere is just as good.,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,False
The design and atmosphere is just as good.,"Order the panang duck, it's fantastic.",False
The design and atmosphere is just as good.,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.",False
The design and atmosphere is just as good.,"Other than the crappy service from two individuals, it's great.",False
The design and atmosphere is just as good.,They have authentic Indian at amazin prices.,False
The design and atmosphere is just as good.,Ambiance- relaxed and stylish.,True
He has visited Thailand and is quite expert on the cuisine.,Not too crazy about their sake martini.,False
He has visited Thailand and is quite expert on the cuisine.,"Great bagels, spreads and a good place to hang out in.",True
He has visited Thailand and is quite expert on the cuisine.,"The service varys from day to day- sometimes they're very nice, and sometimes not.",False
He has visited Thailand and is quite expert on the cuisine.,One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.,False
He has visited Thailand and is quite expert on the cuisine.,"Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.",True
He has visited Thailand and is quite expert on the cuisine.,We always have a delicious meal and always leave feeling satisfied.,True
He has visited Thailand and is quite expert on the cuisine.,"Dip the ingredients in with your chopsticks, swirl them around, and eat.",False
He has visited Thailand and is quite expert on the cuisine.,First went here to enjoy their garden terrace.,False
He has visited Thailand and is quite expert on the cuisine.,The pizza was pretty good and huge.,True
He has visited Thailand and is quite expert on the cuisine.,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.",False
He has visited Thailand and is quite expert on the cuisine.,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,False
He has visited Thailand and is quite expert on the cuisine.,They are often crowded on the weekends but they are efficient and accurate with their service.,False
He has visited Thailand and is quite expert on the cuisine.,All my co-workers were amazed at how small the dish was.,False
He has visited Thailand and is quite expert on the cuisine.,"The atmosphere is unheralded, the service impecible, and the food magnificant.",False
He has visited Thailand and is quite expert on the cuisine.,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",False
He has visited Thailand and is quite expert on the cuisine.,"The wait staff is friendly, and the food has gotten better and better!",False
He has visited Thailand and is quite expert on the cuisine.,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",False
He has visited Thailand and is quite expert on the cuisine.,Right off the L in Brooklyn this is a nice cozy place with good pizza.,True
He has visited Thailand and is quite expert on the cuisine.,Le Pere Pinard has a $15 pre-theater menu that is outstanding.,True
He has visited Thailand and is quite expert on the cuisine.,I also ordered for delivery and the restaurant forgot half the order.,False
He has visited Thailand and is quite expert on the cuisine.,Our server checked on us maybe twice during the entire meal.,False
He has visited Thailand and is quite expert on the cuisine.,The strong scents coming from the left and right of me negatively affected my taste buds.,False
He has visited Thailand and is quite expert on the cuisine.,We had the lobster sandwich and it was FANTASTIC.,True
He has visited Thailand and is quite expert on the cuisine.,"Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check yet!",False
He has visited Thailand and is quite expert on the cuisine.,"Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.",False
He has visited Thailand and is quite expert on the cuisine.,Deep Fried Skewers are good and still rare to find in NYC.,True
He has visited Thailand and is quite expert on the cuisine.,"I have tried to make reservations, but both times, the hostess didn't have my name.",False
He has visited Thailand and is quite expert on the cuisine.,I also recommend the rice dishes or the different varieties of congee (rice porridge).,True
He has visited Thailand and is quite expert on the cuisine.,Their tuna tartar appetizer is to die for.,True
He has visited Thailand and is quite expert on the cuisine.,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",False
He has visited Thailand and is quite expert on the cuisine.,"If you love wine and cheese and delicious french fare, you'll love Artisanal!",False
He has visited Thailand and is quite expert on the cuisine.,I love Indian food and consider myself to be quite an expert on it.,True
He has visited Thailand and is quite expert on the cuisine.,Some baby pizzas get their wish.,False
He has visited Thailand and is quite expert on the cuisine.,Overall A oh ya even though there is waiting it is deff worth it,False
He has visited Thailand and is quite expert on the cuisine.,The lava cake dessert was incredible and I recommend it.,True
He has visited Thailand and is quite expert on the cuisine.,VT is what baby pizzas hope to be when they grow up.,False
He has visited Thailand and is quite expert on the cuisine.,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",False
He has visited Thailand and is quite expert on the cuisine.,Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.,True
He has visited Thailand and is quite expert on the cuisine.,The last time I went we were seated at a table in a corridor next to the kitchen.,False
He has visited Thailand and is quite expert on the cuisine.,good selection of wines ranging from affordable to high end.,False
He has visited Thailand and is quite expert on the cuisine.,"Nice restaurant overall, with classic upscale Italian decor.",False
He has visited Thailand and is quite expert on the cuisine.,Not impressed with the food.,False
He has visited Thailand and is quite expert on the cuisine.,The entire dining experience was wonderful!,False
He has visited Thailand and is quite expert on the cuisine.,The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,False
He has visited Thailand and is quite expert on the cuisine.,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,False
He has visited Thailand and is quite expert on the cuisine.,"Order the panang duck, it's fantastic.",True
He has visited Thailand and is quite expert on the cuisine.,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.",False
He has visited Thailand and is quite expert on the cuisine.,"Other than the crappy service from two individuals, it's great.",False
He has visited Thailand and is quite expert on the cuisine.,They have authentic Indian at amazin prices.,True
He has visited Thailand and is quite expert on the cuisine.,Ambiance- relaxed and stylish.,False
The pizza is the best if you like thin crusted pizza.,Not too crazy about their sake martini.,False
The pizza is the best if you like thin crusted pizza.,"Great bagels, spreads and a good place to hang out in.",True
The pizza is the best if you like thin crusted pizza.,"The service varys from day to day- sometimes they're very nice, and sometimes not.",False
The pizza is the best if you like thin crusted pizza.,One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.,False
The pizza is the best if you like thin crusted pizza.,"Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.",True
The pizza is the best if you like thin crusted pizza.,We always have a delicious meal and always leave feeling satisfied.,True
The pizza is the best if you like thin crusted pizza.,"Dip the ingredients in with your chopsticks, swirl them around, and eat.",False
The pizza is the best if you like thin crusted pizza.,First went here to enjoy their garden terrace.,False
The pizza is the best if you like thin crusted pizza.,The pizza was pretty good and huge.,True
The pizza is the best if you like thin crusted pizza.,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.",False
The pizza is the best if you like thin crusted pizza.,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,False
The pizza is the best if you like thin crusted pizza.,They are often crowded on the weekends but they are efficient and accurate with their service.,False
The pizza is the best if you like thin crusted pizza.,All my co-workers were amazed at how small the dish was.,False
The pizza is the best if you like thin crusted pizza.,"The atmosphere is unheralded, the service impecible, and the food magnificant.",False
The pizza is the best if you like thin crusted pizza.,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",False
The pizza is the best if you like thin crusted pizza.,"The wait staff is friendly, and the food has gotten better and better!",False
The pizza is the best if you like thin crusted pizza.,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",False
The pizza is the best if you like thin crusted pizza.,Right off the L in Brooklyn this is a nice cozy place with good pizza.,True
The pizza is the best if you like thin crusted pizza.,Le Pere Pinard has a $15 pre-theater menu that is outstanding.,True
The pizza is the best if you like thin crusted pizza.,I also ordered for delivery and the restaurant forgot half the order.,False
The pizza is the best if you like thin crusted pizza.,Our server checked on us maybe twice during the entire meal.,False
The pizza is the best if you like thin crusted pizza.,The strong scents coming from the left and right of me negatively affected my taste buds.,False
The pizza is the best if you like thin crusted pizza.,We had the lobster sandwich and it was FANTASTIC.,True
